id,name,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated
132,Storj,2.0946220024987046,202189682.90650773,-10.1333,1.54615348,8.65950945,27.25223767,63.59978182,91.15584942,39.63137629,736116690.2428077,0.0287,890214346.87,2021-11-24T05:03:34.000Z
133,XYO,0.05706541303543458,45704330.05945622,-20.3809,-0.54084498,-0.3709514,3.39003793,78.04709035,101.94218245,393.46569967,732995030.906087,0.0285,796688802.64,2021-11-24T05:03:33.000Z
134,MyNeighborAlice,23.723155089191177,861957228.4449337,43.7758,-2.49919004,4.55471142,86.6183554,100.82806028,132.12662745,15.55064683,725928545.7292501,0.0283,2372315508.92,2021-11-24T05:04:07.000Z
135,1inch Network,3.971689561498474,192286413.8916905,22.0215,1.18921646,2.6649644,5.14224086,0.50020034,54.75214994,31.29248245,716342358.552998,0.0279,5957534342.25,2021-11-24T05:03:37.000Z
136,Chromia,1.2518077082953443,239699996.4751817,-19.1461,1.07154203,-3.49175926,11.01539653,254.22930125,338.293008,210.10026389,710237437.1914052,0.0277,1251807708.3,2021-11-24T05:03:35.000Z
137,Nano,5.247968619085492,26828725.31540965,16.9139,-0.32486114,-0.60831129,-8.94481022,-3.07408619,10.69718778,-18.64695247,699282882.2364334,0.0272,699282886.45,2021-11-24T05:04:07.000Z
138,Nervos Network,0.024177975717396306,23081457.19509181,-7.3884,0.84857518,-4.85294003,-0.80925152,23.36957999,84.37679952,57.40378059,693647441.4549745,0.027,834443719.21,2021-11-24T05:03:34.000Z
139,WOO Network,1.2282771825746979,31492835.91531234,-15.3429,-1.26149969,-2.14538327,-17.99385687,5.40581181,120.11716753,103.26507045,693215486.8500099,0.027,3684831547.72,2021-11-24T05:04:05.000Z
140,Dvision Network,2.5285115591688077,41610395.76186115,-1.727,1.14368174,-5.23187329,51.08959165,346.35967099,387.20252362,683.61109842,674091800.8965197,0.0263,2528511559.17,2021-11-24T05:02:06.000Z
141,Ocean Protocol,1.0890759689978986,134149002.12006849,20.0733,-1.37420596,3.50856242,32.31146845,21.50284735,59.59143748,23.65491605,667711541.0739731,0.026,1535597116.29,2021-11-24T05:03:35.000Z
142,Polymath,0.7268025499432825,94562733.39269134,39.8837,0.32627287,-1.54722943,-1.34479342,2.04294611,15.53927287,110.25323415,653069034.2578081,0.0255,726802549.94,2021-11-24T05:03:07.000Z
143,DigitalBits,0.7167005815656486,2187338.3488364,-45.8229,0.93242089,-3.4549652,-3.22084932,27.54492715,42.03759997,319.31450709,626832121.0413698,0.0244,1075050872.35,2021-11-24T05:04:06.000Z
144,Gnosis,415.8130397483364,5684059.64752215,-24.3547,0.45144476,3.15683011,3.97023582,8.35413975,68.12383794,24.41036854,625626894.0358303,0.0244,4158130397.48,2021-11-24T05:03:31.000Z
145,OriginTrail,1.7062857910419842,7815587.42899934,-13.9308,-0.95191712,3.04386515,0.60782542,68.549124,234.47601286,408.35143497,620838774.8456233,0.0242,853142895.52,2021-11-24T05:04:06.000Z
146,Fetch.ai,0.804064219661675,53850412.51118878,-64.8311,-1.06060236,-3.55006275,8.15762699,8.55975687,-2.16044598,40.04485303,599923314.6921649,0.0234,927084095.41,2021-11-24T05:03:32.000Z
147,Ultra,2.10760343452874,55654765.73172267,57.0571,2.24252674,18.25857717,90.48173023,218.47823449,249.0134235,167.68355765,595999122.2865485,0.0232,2107603434.53,2021-11-24T05:04:03.000Z
148,Injective Protocol,13.335062096928942,62514498.8999916,-1.8053,-2.60991039,6.73582156,19.99305576,11.33900915,42.33212569,13.84468523,582149514.531343,0.0227,1333506209.69,2021-11-24T05:04:03.000Z
149,NuCypher,0.8358973312437467,68469282.50430839,11.4113,0.73604144,-1.19187785,-2.07799917,-24.76241595,198.06541215,178.93242118,581157619.5472149,0.0226,3247787200.38,2021-11-24T05:04:08.000Z
150,CEEK VR,0.7861304938519407,34685175.12839496,100.7205,1.14770588,10.27390786,41.9347292,3559.84154605,9157.91902294,12463.7452891,579808627.7750661,0.0226,786130493.85,2021-11-24T05:03:34.000Z
151,Mdex,0.7351822824162603,21013704.20991939,-65.4986,0.04849921,-7.2616623,-6.12640371,-35.76147643,-36.84227153,-54.00588685,575581006.6670841,0.0224,735182282.42,2021-11-24T05:04:04.000Z
152,Neutrino USD,0.9810811350168832,8746834.10242723,-17.6609,-0.07326152,-0.02977162,0.17325107,-0.01811215,-0.75510009,-1.95419685,559489013.2913294,0.0218,559489587.57,2021-11-24T05:03:37.000Z
153,Dent,0.0056003959858878585,48977856.4413748,-14.0038,0.47196479,-3.11193169,-7.64123765,-4.10745794,41.71854259,-12.14807777,554482836.4234252,0.0216,560039598.59,2021-11-24T05:03:35.000Z
154,Golem,0.5474329782951493,16222424.34983071,-52.7936,0.10936411,0.10892939,5.20555562,1.18016569,19.37962391,22.33844233,547432978.2951492,0.0213,547432978.3,2021-11-24T05:03:07.000Z
155,Hive,1.3900095750906662,149623172.30013993,61.2362,1.71988737,16.2693653,37.33222473,73.88395729,120.28122788,172.935925,539222798.3258224,0.021,539222798.33,2021-11-24T05:04:05.000Z
156,GateToken,6.248881300923713,8674123.71368158,8.2441,0.2758488,-0.93408879,-0.14378988,17.40812304,50.05936737,35.32512575,486118413.7886367,0.0189,1874664390.28,2021-11-24T05:04:04.000Z
157,Reserve Rights,0.035388500467875374,33486981.78600233,1.5457,-0.11393342,1.00847653,-2.58465248,-11.94874418,9.35486262,-34.47640077,465712628.76291925,0.0181,3538850046.79,2021-11-24T05:03:36.000Z
158,Swipe,2.381333555489705,125884288.34938642,-9.7647,0.29311792,-3.60602006,-4.56318091,5.27970737,7.99269732,-38.57764455,459046784.7661323,0.0179,570596295.93,2021-11-24T05:04:04.000Z
159,Cartesi,0.9550391279760244,92111559.76253301,93.1626,0.03983631,2.61209685,1.60837515,26.5791817,66.18174794,20.77839055,454522251.29739285,0.0177,955039127.98,2021-11-24T05:04:05.000Z
160,Flux,1.9750296672472178,26808348.39662141,73.6814,-2.30765353,16.87696702,4.69156372,240.49612545,359.71186962,1187.40212973,434303404.3736615,0.0169,869013053.59,2021-11-24T05:03:37.000Z
161,Lisk,3.3427168410523174,11157082.37781887,-18.6444,0.44401658,-8.01077502,3.52475615,-13.94389625,11.13447507,-21.97570634,430877686.72276765,0.0168,484088151.41,2021-11-24T05:04:04.000Z
162,Fei USD,0.9994146715513619,98680642.24521337,-9.9548,-0.02108395,0.13696006,0.00050786,-0.35361755,0.0001799,0.04497125,424747415.4354833,0.0165,425867314.45,2021-11-24T05:02:06.000Z
163,Casper,0.16484029726218027,60033791.86171756,-52.6121,0.97107169,-9.4979884,9.0339984,52.72349669,70.49026199,20.97865195,419107609.8360145,0.0163,1729623016.3,2021-11-24T05:03:33.000Z
164,Reef,0.026198568908253055,64478589.82701996,28.7282,-0.17319025,-4.84514081,-8.77910054,-10.75747241,39.89215328,11.14403252,418484207.2877172,0.0163,417448514.72,2021-11-24T05:03:33.000Z
165,Verge,0.02496374830704289,22044444.08693829,-7.6706,1.24683587,-4.26458837,-4.32601425,7.01155371,22.54905635,-11.11895753,411567308.8196142,0.016,413274853.22,2021-11-24T05:03:29.000Z
166,Alpha Finance Lab,0.9182510261198729,15994677.13716374,-33.2834,0.11560769,-2.76716444,-7.88323625,-11.09484885,1.75209368,-19.70738113,409843096.18771213,0.016,918251026.12,2021-11-24T05:04:03.000Z
167,MediBloc,0.07451271387331224,60304779.20848572,89.313,1.86800939,5.28558939,2.94398998,3.758034,23.48079347,-6.69105527,401057316.0962096,0.0156,573568950.74,2021-11-24T05:04:07.000Z
168,Function X,0.9704383285839241,2368115.65988578,-22.0154,-2.29901336,-2.91649365,-8.95112531,-24.98754569,22.71898003,108.5493358,396443812.43958795,0.0154,1837061712.18,2021-11-24T05:03:35.000Z
169,VeThor Token,0.009137481939780881,36048602.01765722,-22.2011,1.85117591,-2.57082519,2.43649871,-4.57153602,11.06526349,-20.45965282,388960089.876738,0.0152,388960089.88,2021-11-24T05:03:35.000Z
170,Origin Protocol,0.9958869359838027,60058752.05513462,-12.5861,1.53782233,-3.45365685,6.52591127,20.70574654,27.25010729,-3.72807422,386972516.24224234,0.0151,995886935.98,2021-11-24T05:03:38.000Z
171,WazirX,1.179426868974364,59316626.97048014,25.5652,2.77382225,-7.05342051,-10.9850034,-10.96522808,12.16432769,-22.60577381,374877195.3358024,0.0146,1146733158.53,2021-11-24T05:04:05.000Z
172,Bitcoin Standard Hashrate Token,32.094168814091056,15589981.10341716,-9.0608,-0.12309301,-1.32275125,-4.13205229,-25.89520193,111.6459911,30.51163769,366547912.96540403,0.0143,481412532.21,2021-11-24T05:03:33.000Z
173,COTI,0.4197309792823569,55237757.40402877,15.6923,0.85062258,-0.51944029,-7.04429218,-16.28847295,-29.70174304,1.73063012,364608598.77601105,0.0142,839461958.56,2021-11-24T05:03:35.000Z
174,NKN,0.5201304969640269,26862682.63447492,30.3637,-0.21044034,-3.25904175,-7.73758132,21.1486322,73.26578402,14.66544509,364091347.87481886,0.0142,520130496.96,2021-11-24T05:03:33.000Z
175,Powerledger,0.786532981161636,207737985.18285733,-2.9639,-0.43135713,2.60390212,5.66797167,115.91869231,152.24240645,135.54368086,363485282.1932974,0.0142,786532981.16,2021-11-24T05:04:03.000Z
176,BakeryToken,1.8687912523257182,59156442.68718572,-7.3234,0.10718812,-0.83825241,1.40403384,-7.13853998,17.94349819,-32.64206885,361666213.0773686,0.0141,541521119.04,2021-11-24T05:03:36.000Z
177,Syscoin,0.5753919412076341,37633927.01696415,41.0688,-6.78345952,9.32512337,32.81313706,58.82789738,79.02607056,128.15843542,358413865.78998786,0.014,510948043.79,2021-11-24T05:04:06.000Z
178,Orchid,0.49580284630496857,82168466.0214138,20.3552,-0.41136266,-3.19312592,-9.01676744,11.53728959,53.31167649,23.02064333,342446109.4501034,0.0133,495802846.3,2021-11-24T05:03:35.000Z
179,Bitcoin Diamond,1.8362679649078404,3455767.47397314,-13.6126,0.28300637,-1.41670117,-0.90339542,-16.86771948,3.45181285,-27.94480497,342450934.19392085,0.0133,385616272.63,2021-11-24T05:04:04.000Z
180,Civic,0.5051186997159091,87771396.07047331,-64.5332,0.03490718,-3.56748021,12.38206873,6.20511343,7.2847586,47.55578901,338429528.80965906,0.0132,505118699.72,2021-11-24T05:03:34.000Z
181,Unibright,2.2066563303102713,2398638.18272441,-9.2894,-0.84682874,34.03842187,12.12454166,-13.37159814,-24.54265295,-28.07608648,330998447.87719053,0.0129,330998449.55,2021-11-24T05:04:08.000Z
182,iExec RLC,4.112672485823891,21105000.29546975,19.6716,2.1161845,3.45094096,2.49111963,0.16316982,26.37573916,-16.14415696,329304948.27117217,0.0128,357801621.99,2021-11-24T05:04:07.000Z
183,Conflux,0.2824398152488182,14468105.98614682,-59.8126,0.82726745,-6.14574544,2.50927174,-14.55722045,-18.79486269,-19.56194118,324559433.47943026,0.0126,324559433.48,2021-11-24T05:04:04.000Z
184,Status,0.09253005912041191,24901355.48232533,70.9626,-0.49808734,2.8582298,2.78993831,1.91779047,18.85325745,-6.4571575,321124070.0800711,0.0125,629655039.51,2021-11-24T05:03:34.000Z
185,Ardor,0.3217844348497459,15300961.54326062,11.1226,0.04485424,0.74165348,-1.06482958,-0.16677168,7.78527687,9.32984428,321462487.91375655,0.0125,321462487.91,2021-11-24T05:04:06.000Z
186,PAX Gold,1795.7958597923691,25578671.86660193,-26.7427,-0.00467946,-0.91594483,-3.27052544,-0.591085,1.93306479,0.00902026,312524625.1614287,0.0122,312524625.16,2021-11-24T05:04:07.000Z
187,HUSD,1.000184278309295,204324636.9630215,-2.0627,-0.00498055,-0.02659836,0.00815813,0.03011124,-0.04057939,-0.06186715,309247274.21648175,0.012,309247274.22,2021-11-24T05:04:07.000Z
188,StormX,0.03019295683604656,21367160.76580165,10.7555,0.72432492,-0.75557318,3.42023749,-4.32027038,13.13796037,-1.72090732,301929568.3604656,0.0118,301929568.36,2021-11-24T05:03:05.000Z
189,Badger DAO,26.94864980704333,29324563.17910989,67.2257,1.20265701,4.29228961,-2.33697198,-0.61284712,53.22724913,26.72685071,300699169.4674146,0.0117,565921645.95,2021-11-24T05:02:08.000Z
190,TomoChain,3.467493093204588,73688707.01045454,76.041,0.55206161,3.18122596,10.71423162,37.51577768,43.39247882,5.4422428,301212369.58662224,0.0117,346749309.32,2021-11-24T05:04:06.000Z
191,Ontology Gas,1.1280026446259614,11401739.92505112,-8.7121,0.02632164,-0.81391579,0.70135385,-7.45699944,-0.69907518,0.11431618,300135927.7557784,0.0117,1128002644.63,2021-11-24T05:04:03.000Z
192,ASD,0.44638494348532587,1802181.73044565,13.7708,-0.50947308,0.48359278,-0.00023327,-14.31926148,6.95748479,2.61071904,294888711.7500331,0.0115,348454904.97,2021-11-24T05:03:28.000Z
193,Venus,25.392188080609152,48381350.92001931,-42.5395,1.19211959,-3.96790051,12.34508221,-16.48977306,9.82027895,-23.97192278,292485555.4722504,0.0114,760768567.37,2021-11-24T05:04:04.000Z
194,Polkastarter,3.4893149537105703,33753006.66740528,50.7121,3.22426694,9.37704116,25.17695719,23.15241397,129.16040516,88.77105003,283685953.5041877,0.011,348931495.37,2021-11-24T05:03:03.000Z
195,Orbs,0.12501211570124146,20527515.93682977,20.5677,-0.0451571,-0.00431411,-1.94134699,1.2852284,17.14586389,18.07618057,278770832.1894316,0.0109,1250121157.01,2021-11-24T05:03:34.000Z
196,aelf,0.5121483315602522,18512499.86540182,-13.633,0.36463531,-1.21874528,-4.33727266,-12.16428,-28.01726539,48.8414373,278854625.9906609,0.0109,512148331.56,2021-11-24T05:04:04.000Z
197,MX Token,2.771601335332726,18393501.18648793,-11.565,0.03824294,-0.16487777,17.11479079,68.67742113,130.77609915,154.9065199,277160133.5324411,0.0108,1524380734.43,2021-11-24T05:03:36.000Z
198,ABBC Coin,0.3001139879432863,86013798.98176803,5.5211,-0.13111301,2.2609079,39.40596201,142.5550192,159.78556425,104.15882414,275438366.2539856,0.0107,450170981.91,2021-11-24T05:04:05.000Z
199,Prometeus,16.45684532239155,10848112.58900127,-12.2145,0.45457451,0.62251976,-0.51059165,-12.36989429,1.10960867,-12.52839834,270715105.55334103,0.0105,316794272.46,2021-11-24T05:04:08.000Z
200,HEX,0.18190313786318196,15956971.29364068,46.0776,0.205876,-2.76794086,-12.02723643,-42.27366693,-60.86432598,-0.6819611,31544018575.962265,1.2283,115243397637.37,2021-11-24T05:03:35.000Z
201,Lido stETH,4240.694605815558,13767461.84085569,-8.9498,0.55249538,2.23337376,3.03260835,2.86921643,45.52970073,34.27059006,6348533664.601458,0.2473,600287284.23,2021-11-24T05:02:10.000Z
202,Wrapped BNB,584.0053690263048,1554670803.9377038,10.8667,0.58357588,2.97804144,-0.5339925,20.75220374,62.68007677,18.06903652,3388550111.2990174,0.1321,3388550111.3,2021-11-24T05:04:05.000Z
203,WEMIX,20.871210505366687,419275835.3802086,22.9552,0.01467623,-0.36222506,55.74090394,670.59394344,1030.48980324,3258.02253555,2572036126.3044777,0.1002,21185430753.77,2021-11-24T05:02:06.000Z
204,Huobi BTC,56599.64344325022,6866602.26029783,-15.8309,0.4725134,-0.79460715,-4.56062478,-9.08465046,31.77489751,17.47459684,2257424831.849565,0.088,391103536.19,2021-11-24T05:03:34.000Z
205,Fountain,24.69363696559498,6158654.82471281,0.0,-7.98528947,-46.08195509,277586.78983923,325101.85335721,287938.77633027,306685.32669672,2189699809.9845357,0.0853,54546256490.61,2021-11-24T05:03:27.000Z
206,Symbol,0.36290650642166494,57421280.03565007,51.1441,2.26627115,-29.11731655,7.82140162,-4.8292285,217.88779887,150.71918946,2025911057.4929614,0.0789,3266158557.43,2021-11-24T05:04:06.000Z
207,LINK,304.3018671843403,27777506.88811707,59.1738,2.76173283,9.03316638,55.59976507,125.63120615,197.6830989,91.42130095,1818446793.6183138,0.0709,1839504482.83,2021-11-24T05:04:06.000Z
208,SafeMoon,3.093485469567188e-06,8263111.71827913,-20.9325,-0.5073787,1.05618708,-4.6061607,30.43127769,120.53360583,28.17332051,1811348241.3702679,0.0706,3093485469.57,2021-11-24T05:02:07.000Z
209,yOUcash,0.25940017259189835,394162.56343994,-12.3081,0.24641221,-6.08727157,10.32177148,62.76939668,58.88812272,43.35633411,1743748722.459068,0.068,2853401898.51,2021-11-24T05:04:06.000Z
210,BitDAO,2.515096949263793,130015573.81008875,-17.0048,0.33668282,0.34084545,2.56720317,11.70123291,71.91275294,64.33796424,1474548380.6065218,0.0575,25150969492.64,2021-11-24T05:03:35.000Z
211,Radio Caca,0.007625108611622602,154318801.59067726,1.588,3.02305671,-3.30037214,-19.1526353,254.66987154,1786.1038405,990.49426196,1386631852.1277878,0.054,3373923753.74,2021-11-24T05:02:03.000Z
212,Creditcoin,2.426620946572779,4690493.09147882,11.4936,1.02226574,0.02660446,-6.49777224,-14.03536362,2.41445524,-40.82412579,1370969383.4671118,0.0534,4853241893.15,2021-11-24T05:04:03.000Z
213,Frax,0.9997735512796524,28365036.92565853,-27.695,-0.26120183,-0.30160364,-0.35600969,-0.51803944,1.86480866,-0.17331769,1123820136.6345882,0.0438,131962816.42,2021-11-24T05:03:34.000Z
214,Render Token,6.528868823667025,88092077.2056406,-21.1914,1.49575131,-2.27587417,52.29378495,595.17695611,621.00160635,413.51784162,1123377821.1193264,0.0438,3505159759.69,2021-11-24T05:04:07.000Z
215,ECOMI,0.006599166486658037,8610482.50893102,-8.672,-0.75969971,-0.68623396,3.98524935,6.21535919,25.92443293,113.96463761,1097347818.4430537,0.0428,4949374864.99,2021-11-24T05:04:05.000Z
216,The Transfer Token,10.143482356293335,532046.95505007,-17.8305,0.32721007,0.92159247,-2.03008221,-6.26203406,-4.44765459,-20.63072951,1062929417.1296216,0.0414,20286964712.59,2021-11-24T05:03:07.000Z
217,Venus BNB,12.315266573177606,0.0,0.0,0.22318036,2.67660516,0.14988501,21.84758522,66.71925055,21.80828147,1038510654.2666725,0.0405,1038510654.27,2021-11-24T05:02:09.000Z
218,Rally,0.5234281865097933,7697842.5340573,36.386,0.45332344,-1.61554103,-2.47923723,-10.13498925,-7.85218487,-11.40448049,1031024475.1349947,0.0402,7851422797.65,2021-11-24T05:03:35.000Z
219,Counos X,54.7979606942761,1162073.04761269,-1.9648,0.3484459,3.62260508,5.65777021,-4.14471414,-46.42219997,-46.03384858,978705087.9741678,0.0381,1150757174.58,2021-11-24T05:04:06.000Z
220,Ethereum Name Service,47.65825499966622,316641777.7842493,77.8586,3.08153796,8.27426311,4.16214992,41.56707867,41.56707867,41.56707867,964834799.9444005,0.0376,4765825499.97,2021-11-24T05:03:23.000Z
221,NXM,141.45421680675094,33663.7036999,43.3427,0.57858775,2.19989751,-10.53652023,-10.77499937,25.51139938,16.67497815,935436907.7554129,0.0365,975454383.45,2021-11-24T05:03:32.000Z
222,Bloktopia,0.1116512449781746,70432148.57332599,20.452,3.87552582,5.54368323,40.56554279,214.48889158,1495.20758673,1495.20758673,931026713.920228,0.0363,22330248995.63,2021-11-24T05:03:37.000Z
223,JasmyCoin,0.19222530446327377,198110103.14048755,-75.1733,3.45957976,-12.87444973,28.85452819,152.99673043,819.80741269,891.13563449,914018016.8366683,0.0356,9611265223.16,2021-11-24T05:04:04.000Z
224,Convex Finance,24.298337175313637,19945046.22834251,-15.9501,-0.87437038,9.37319657,1.63584161,5.06129696,149.31963632,259.51436651,904663520.2249507,0.0352,2429833717.53,2021-11-24T05:02:08.000Z
225,DeFiChain,3.002016792838606,2654829.41555068,-18.383,0.50139969,0.77801319,-4.78150092,25.91828495,31.0312583,6.54072737,902141590.1268283,0.0352,3602420151.41,2021-11-24T05:03:31.000Z
226,Alitas,14.99494937849474,6902308.80127154,17.8411,-0.43744671,-2.15793467,-52.64316574,54.07340811,8.59823106,576.66218966,899696962.7096844,0.035,14994949378.49,2021-11-24T05:04:08.000Z
227,Illuvium,1384.071195394263,226747152.24558514,344.146,3.93216077,32.24131679,38.41172604,66.49248565,173.21509099,192.01105954,889679660.9172771,0.0347,13840711953.94,2021-11-24T05:02:06.000Z
228,MobileCoin,11.938219789066137,3748981.95851771,84.9519,0.19650025,-0.71346255,-1.33771691,57.74227857,14.67690985,-37.33195697,886034664.2881222,0.0345,2984554947.27,2021-11-24T05:02:09.000Z
229,YooShi,1.945982812435682e-06,6629201.30724772,-34.9916,-1.63780352,-0.97048202,-0.77308781,275.87041492,765.76883618,1242.90981345,741926711.6425284,0.0289,1945982812.44,2021-11-24T05:02:08.000Z
230,Liquity USD,1.0007382055675733,34992873.30871118,238.1296,-0.23787309,-0.43429276,0.06622769,0.36380432,-0.01498142,0.92637141,719977193.9187984,0.028,0,2021-11-24T05:04:06.000Z
231,Starlink,6.915337394953806e-05,47948194.82123112,33.4566,0.87375058,6.63502057,-19.17206368,392.09656626,500.47411878,249.75040179,690093415.0875748,0.0269,691533739.5,2021-11-24T05:03:26.000Z
232,PlayDapp,2.8189326009645197,659186021.0750518,-28.4924,0.19160307,-14.56368547,3.67991767,241.59118056,290.45079822,189.49521246,681037983.6417526,0.0265,1973252820.68,2021-11-24T05:04:05.000Z
